respondent_id,contact_date,channel,action_type,time_to_response_hours
R889,2024-04-18,Email,opened,
R889,2024-02-13,Phone,replied,16
R889,2024-05-11,Email,declined,
R889,2024-01-18,LinkedIn,replied,45
R889,2024-04-02,LinkedIn,sent,
R889,2024-10-20,Email,sent,
R890,2024-05-27,LinkedIn,opened,
R890,2024-06-20,LinkedIn,sent,
R890,2024-02-20,LinkedIn,sent,
R891,2024-01-19,LinkedIn,opened,
R891,2024-04-29,LinkedIn,sent,
R891,2024-11-19,Phone,sent,
R891,2024-08-12,Email,sent,
R891,2024-03-06,LinkedIn,scheduled,
R891,2024-05-20,LinkedIn,sent,
R891,2024-07-07,LinkedIn,sent,
R891,2024-06-06,LinkedIn,opened,
R892,2024-04-07,Email,sent,
R892,2024-06-06,Phone,replied,34
R892,2024-09-02,Email,sent,
R893,2024-12-09,Email,replied,44
R893,2024-08-23,Email,opened,
R893,2024-02-02,Email,replied,42
R893,2024-12-26,Phone,sent,
R893,2024-08-28,Email,sent,
R894,2024-11-25,Email,no_response,
R894,2024-12-03,Email,sent,
R894,2024-10-01,Email,declined,
R895,2024-03-11,Email,sent,
R895,2024-11-08,Email,no_response,
R895,2024-08-03,Email,replied,35
R895,2024-03-19,Email,replied,30
R895,2024-06-17,Email,sent,
R895,2024-10-24,Email,sent,
R895,2024-06-28,Email,replied,53
R896,2024-04-25,Phone,no_response,
R896,2024-09-16,Email,sent,
R896,2024-09-16,Email,opened,
R896,2024-01-05,Phone,sent,
R896,2024-10-23,Email,replied,58
R897,2024-04-17,LinkedIn,sent,
R897,2024-12-08,Email,opened,
R897,2024-12-25,LinkedIn,clicked,
R897,2024-04-26,LinkedIn,replied,28
R897,2024-12-22,LinkedIn,no_response,
R897,2024-11-26,LinkedIn,sent,
R897,2024-11-26,LinkedIn,opened,
R898,2024-01-13,Email,replied,15
R898,2024-05-21,Email,scheduled,
R898,2024-07-06,Email,clicked,
R899,2024-10-07,Email,replied,38
R899,2024-04-24,Email,sent,
R899,2024-08-23,Email,no_response,
R899,2024-12-03,Phone,sent,
R899,2024-01-10,LinkedIn,opened,
R899,2024-07-17,LinkedIn,replied,50
R900,2024-09-08,Email,sent,
R900,2024-02-19,Email,opened,
R900,2024-05-21,LinkedIn,sent,
R900,2024-09-27,Phone,sent,
R900,2024-01-16,Email,replied,13
R900,2024-01-02,Email,no_response,
R901,2024-06-06,Phone,sent,
R901,2024-01-30,Phone,opened,
R901,2024-03-22,Phone,opened,
R901,2024-01-31,Email,sent,
R901,2024-08-23,Phone,no_response,
R901,2024-11-28,Phone,sent,
R901,2024-05-27,Phone,declined,
R902,2024-06-25,LinkedIn,sent,
R902,2024-02-04,LinkedIn,sent,
R902,2024-01-23,Phone,sent,
R902,2024-04-15,Phone,sent,
R902,2024-04-06,Phone,replied,35
R903,2024-08-17,Phone,sent,
R903,2024-08-14,Email,sent,
R903,2024-04-09,Phone,replied,24
R903,2024-02-24,LinkedIn,clicked,
R903,2024-07-13,Phone,sent,
R903,2024-01-08,Phone,replied,65
R903,2024-11-10,Phone,sent,
R904,2024-05-07,LinkedIn,replied,18
R904,2024-02-01,Email,sent,
R904,2024-04-02,Email,scheduled,
R904,2024-01-07,LinkedIn,clicked,
R905,2024-09-14,Email,sent,
R905,2024-12-06,Phone,declined,
R905,2024-08-07,Phone,scheduled,
R906,2024-08-27,Email,no_response,
R906,2024-04-15,Email,no_response,
R906,2024-02-05,Phone,opened,
R906,2024-02-14,Email,opened,
R907,2024-10-24,Email,scheduled,
R907,2024-11-04,Email,no_response,
R907,2024-12-31,Email,sent,
R907,2024-01-09,Email,opened,
R908,2024-03-27,LinkedIn,opened,
R908,2024-11-26,Email,replied,58
R908,2024-06-25,Email,opened,
R908,2024-05-09,LinkedIn,sent,
R908,2024-07-13,LinkedIn,opened,
R908,2024-01-11,LinkedIn,no_response,
R908,2024-11-01,Phone,no_response,
R908,2024-05-01,Email,no_response,
R909,2024-08-22,LinkedIn,replied,26
R909,2024-11-26,LinkedIn,sent,
R909,2024-01-31,LinkedIn,opened,
R909,2024-12-13,LinkedIn,declined,
R909,2024-08-11,Email,sent,
R910,2024-06-01,Phone,sent,
R910,2024-07-30,Phone,no_response,
R910,2024-04-01,Phone,declined,
R911,2024-11-26,LinkedIn,replied,29
R911,2024-12-13,Phone,replied,72
R911,2024-05-08,Email,sent,
R911,2024-07-15,Phone,replied,44
R911,2024-02-11,Phone,sent,
R911,2024-12-31,LinkedIn,scheduled,
R912,2024-08-15,Email,sent,
R912,2024-07-12,Email,sent,
R912,2024-01-18,Email,replied,5
R912,2024-11-28,Email,sent,
R912,2024-08-30,Email,no_response,
R912,2024-10-02,Email,sent,
R913,2024-05-06,Phone,sent,
R913,2024-03-15,LinkedIn,sent,
R913,2024-03-02,Email,opened,
R913,2024-10-14,LinkedIn,sent,
R913,2024-07-04,LinkedIn,sent,
R914,2024-06-26,Email,scheduled,
R914,2024-06-14,Email,sent,
R914,2024-07-01,Email,sent,
R915,2024-01-28,Email,replied,33
R915,2024-11-25,Email,opened,
R915,2024-09-03,Phone,opened,
R915,2024-12-02,Email,no_response,
R915,2024-01-22,Email,replied,5
R916,2024-04-05,LinkedIn,replied,36
R916,2024-05-01,LinkedIn,replied,13
R916,2024-09-06,LinkedIn,sent,
R916,2024-11-03,LinkedIn,replied,25
R916,2024-11-29,LinkedIn,replied,58
R916,2024-11-21,LinkedIn,replied,2
R916,2024-05-16,LinkedIn,opened,
R917,2024-10-03,Email,no_response,
R917,2024-11-15,Email,sent,
R917,2024-11-27,Email,declined,
R917,2024-03-01,Email,sent,
R917,2024-09-06,Phone,declined,
R917,2024-04-04,Email,opened,
R917,2024-10-22,Email,sent,
R917,2024-07-02,Email,no_response,
R918,2024-09-16,LinkedIn,clicked,
R918,2024-10-13,Email,declined,
R918,2024-06-03,Email,sent,
R918,2024-07-04,Phone,replied,36
R918,2024-03-09,Email,clicked,
R919,2024-11-21,Email,sent,
R919,2024-09-17,Email,opened,
R919,2024-04-24,Email,clicked,
R919,2024-12-12,Email,clicked,
R919,2024-01-08,Phone,sent,
R920,2024-09-21,LinkedIn,opened,
R920,2024-09-27,LinkedIn,clicked,
R920,2024-09-05,LinkedIn,replied,25
R921,2024-04-14,Phone,declined,
R921,2024-09-19,LinkedIn,sent,
R921,2024-08-11,Email,sent,
R921,2024-11-23,LinkedIn,opened,
R921,2024-09-27,LinkedIn,no_response,
R921,2024-06-13,LinkedIn,sent,
R921,2024-03-23,LinkedIn,scheduled,
R921,2024-10-21,LinkedIn,sent,
R922,2024-05-13,Email,sent,
R922,2024-07-29,LinkedIn,sent,
R922,2024-11-08,Email,replied,34
R922,2024-04-01,Email,replied,12
R922,2024-12-02,Email,sent,
R922,2024-05-06,Phone,opened,
R922,2024-07-09,Email,sent,
R922,2024-06-07,Phone,declined,
R923,2024-11-26,Email,clicked,
R923,2024-11-30,Phone,sent,
R923,2024-01-10,Phone,sent,
R924,2024-04-16,LinkedIn,no_response,
R924,2024-03-27,Email,clicked,
R924,2024-03-07,Phone,sent,
R925,2024-03-02,Phone,opened,
R925,2024-05-25,Email,no_response,
R925,2024-06-01,Phone,opened,
R925,2024-04-16,Email,sent,
R926,2024-05-27,LinkedIn,opened,
R926,2024-07-04,LinkedIn,opened,
R926,2024-12-14,Email,clicked,
R926,2024-12-07,LinkedIn,replied,19
R926,2024-06-26,LinkedIn,sent,
R926,2024-11-30,LinkedIn,opened,
R926,2024-09-22,LinkedIn,sent,
R926,2024-05-28,LinkedIn,sent,
R927,2024-09-03,Email,clicked,
R927,2024-09-10,LinkedIn,replied,37
R927,2024-01-29,LinkedIn,sent,
R927,2024-12-17,LinkedIn,replied,1
R927,2024-09-22,Email,sent,
R927,2024-01-13,LinkedIn,sent,
R928,2024-02-16,Phone,sent,
R928,2024-05-30,Email,scheduled,
R928,2024-02-19,Phone,scheduled,
R929,2024-08-02,Email,sent,
R929,2024-05-11,Email,opened,
R929,2024-04-22,Email,opened,
R929,2024-09-08,LinkedIn,opened,
R929,2024-12-06,Email,sent,
R930,2024-02-22,Email,no_response,
R930,2024-05-09,LinkedIn,opened,
R930,2024-11-19,LinkedIn,sent,
R930,2024-07-11,LinkedIn,sent,
R930,2024-03-19,LinkedIn,declined,
R930,2024-02-26,LinkedIn,sent,
R930,2024-04-06,LinkedIn,scheduled,
R930,2024-07-16,LinkedIn,sent,
R931,2024-05-14,LinkedIn,opened,
R931,2024-05-26,LinkedIn,sent,
R931,2024-06-20,Phone,replied,60
R932,2024-03-03,Phone,replied,67
R932,2024-03-05,Phone,replied,49
R932,2024-10-21,Phone,sent,
R933,2024-07-29,Email,replied,46
R933,2024-04-18,Email,opened,
R933,2024-10-08,Email,no_response,
R933,2024-06-20,Email,sent,
R933,2024-01-12,Email,no_response,
R934,2024-11-28,Email,replied,48
R934,2024-08-07,Email,sent,
R934,2024-12-07,LinkedIn,sent,
R934,2024-10-12,Phone,sent,
R934,2024-06-20,LinkedIn,sent,
R934,2024-08-23,LinkedIn,opened,
R934,2024-06-14,LinkedIn,replied,68
R935,2024-07-05,Phone,sent,
R935,2024-06-18,LinkedIn,opened,
R935,2024-02-21,LinkedIn,opened,
R936,2024-11-14,Email,sent,
R936,2024-07-07,Email,opened,
R936,2024-04-29,Email,sent,
R937,2024-04-14,Email,declined,
R937,2024-06-10,Email,sent,
R937,2024-10-21,Phone,no_response,
R937,2024-02-10,Phone,sent,
R938,2024-12-29,LinkedIn,replied,19
R938,2024-06-13,Phone,no_response,
R938,2024-11-16,Phone,sent,
R938,2024-11-30,Email,sent,
R938,2024-06-08,Email,sent,
R938,2024-09-20,Phone,declined,
R939,2024-12-18,LinkedIn,sent,
R939,2024-01-18,LinkedIn,replied,40
R939,2024-06-21,LinkedIn,sent,
R939,2024-12-17,LinkedIn,sent,
R939,2024-02-02,LinkedIn,sent,
R939,2024-09-17,LinkedIn,sent,
R939,2024-07-28,Phone,scheduled,
R939,2024-11-25,LinkedIn,sent,
R940,2024-06-12,Phone,no_response,
R940,2024-01-05,Phone,declined,
R940,2024-02-03,Phone,sent,
R941,2024-10-06,LinkedIn,opened,
R941,2024-05-24,LinkedIn,opened,
R941,2024-12-16,Phone,no_response,
R941,2024-03-11,Phone,opened,
R941,2024-12-13,Phone,sent,
R941,2024-08-17,LinkedIn,sent,
R941,2024-05-04,LinkedIn,opened,
R942,2024-10-04,Email,replied,6
R942,2024-09-27,LinkedIn,no_response,
R942,2024-12-22,LinkedIn,sent,
R943,2024-01-15,LinkedIn,scheduled,
R943,2024-08-29,Email,replied,63
R943,2024-06-01,Email,sent,
R943,2024-02-22,Email,scheduled,
R943,2024-05-28,LinkedIn,opened,
R944,2024-12-23,Email,no_response,
R944,2024-08-06,Email,scheduled,
R944,2024-04-22,Email,replied,35
R944,2024-10-14,LinkedIn,sent,
R944,2024-10-03,LinkedIn,replied,72
R945,2024-03-23,LinkedIn,sent,
R945,2024-08-05,Email,sent,
R945,2024-08-13,Email,replied,61
R946,2024-09-26,LinkedIn,declined,
R946,2024-01-15,Email,sent,
R946,2024-10-16,Email,opened,
R946,2024-12-04,Phone,sent,
R947,2024-09-21,Email,sent,
R947,2024-07-17,Email,scheduled,
R947,2024-06-06,Email,opened,
R948,2024-11-28,Email,opened,
R948,2024-07-25,Email,clicked,
R948,2024-06-22,Email,sent,
R948,2024-07-02,Phone,sent,
R948,2024-09-21,Email,sent,
R948,2024-09-02,Phone,replied,5
R948,2024-02-05,Email,no_response,
R949,2024-09-15,LinkedIn,sent,
R949,2024-01-19,LinkedIn,sent,
R949,2024-01-23,LinkedIn,opened,
R949,2024-04-13,Phone,declined,
R949,2024-08-28,Phone,sent,
R950,2024-12-26,Email,opened,
R950,2024-07-22,Email,replied,37
R950,2024-09-09,LinkedIn,opened,
R950,2024-05-21,Email,sent,
R950,2024-10-28,LinkedIn,opened,
R951,2024-05-22,LinkedIn,sent,
R951,2024-09-27,Email,sent,
R951,2024-11-02,Email,replied,11
R951,2024-04-19,Email,sent,
R952,2024-01-08,Email,sent,
R952,2024-03-09,Email,opened,
R952,2024-07-08,Email,replied,40
R952,2024-06-27,Email,declined,
R952,2024-03-03,LinkedIn,sent,
R953,2024-03-08,Email,no_response,
R953,2024-07-24,Phone,opened,
R953,2024-01-06,Email,opened,
R954,2024-04-28,LinkedIn,clicked,
R954,2024-11-08,Phone,sent,
R954,2024-01-31,Phone,replied,65
R955,2024-01-06,Email,clicked,
R955,2024-07-25,Phone,sent,
R955,2024-06-05,Email,opened,
R955,2024-03-07,Phone,sent,
R955,2024-11-25,LinkedIn,opened,
R955,2024-12-18,LinkedIn,sent,
R956,2024-12-01,LinkedIn,sent,
R956,2024-10-15,Email,declined,
R956,2024-05-19,Email,no_response,
R957,2024-10-26,Email,sent,
R957,2024-01-13,Phone,opened,
R957,2024-05-31,Phone,opened,
R957,2024-11-08,LinkedIn,sent,
R957,2024-12-17,Email,sent,
R957,2024-04-18,LinkedIn,clicked,
R957,2024-12-21,Email,sent,
R958,2024-05-28,Email,replied,8
R958,2024-07-22,LinkedIn,opened,
R958,2024-11-02,LinkedIn,no_response,
R958,2024-01-21,LinkedIn,sent,
R958,2024-02-29,Email,no_response,
R958,2024-01-21,Email,sent,
R958,2024-12-28,LinkedIn,declined,
R959,2024-09-01,LinkedIn,sent,
R959,2024-03-13,Phone,opened,
R959,2024-03-16,Phone,sent,
R960,2024-07-04,Phone,sent,
R960,2024-03-18,LinkedIn,clicked,
R960,2024-03-05,LinkedIn,opened,
R961,2024-12-07,Phone,opened,
R961,2024-10-16,Email,sent,
R961,2024-02-25,Email,sent,
R962,2024-11-26,Email,no_response,
R962,2024-09-15,Phone,declined,
R962,2024-07-08,Email,sent,
R962,2024-01-06,LinkedIn,clicked,
R962,2024-01-06,Phone,no_response,
R962,2024-07-09,Email,replied,11
R962,2024-05-27,LinkedIn,sent,
R963,2024-09-14,Phone,no_response,
R963,2024-08-05,Phone,sent,
R963,2024-03-30,Phone,scheduled,
R963,2024-11-07,Phone,sent,
R963,2024-12-17,Phone,opened,
R964,2024-01-10,LinkedIn,clicked,
R964,2024-03-27,LinkedIn,sent,
R964,2024-09-06,Phone,opened,
R964,2024-11-21,LinkedIn,scheduled,
R964,2024-05-30,LinkedIn,opened,
R964,2024-04-22,LinkedIn,sent,
R965,2024-01-30,LinkedIn,sent,
R965,2024-05-07,LinkedIn,clicked,
R965,2024-03-18,LinkedIn,no_response,
R965,2024-02-24,LinkedIn,declined,
R965,2024-10-31,LinkedIn,sent,
R966,2024-02-03,Email,sent,
R966,2024-04-14,Email,sent,
R966,2024-06-20,Email,replied,71
R966,2024-01-22,Email,sent,
R966,2024-10-13,Email,sent,
R966,2024-04-14,Email,clicked,
R966,2024-05-28,Email,no_response,
R966,2024-09-28,Email,sent,
R967,2024-10-02,Phone,sent,
R967,2024-10-25,Email,opened,
R967,2024-06-20,LinkedIn,opened,
R967,2024-02-16,Phone,sent,
R967,2024-04-23,LinkedIn,clicked,
R967,2024-10-01,Email,opened,
R968,2024-10-30,Email,replied,58
R968,2024-07-25,Email,sent,
R968,2024-08-29,Email,sent,
R968,2024-10-27,Email,replied,48
R968,2024-07-14,Email,no_response,
R968,2024-06-12,LinkedIn,replied,13
R969,2024-06-24,LinkedIn,declined,
R969,2024-12-08,LinkedIn,sent,
R969,2024-09-27,LinkedIn,sent,
R969,2024-04-19,LinkedIn,sent,
R969,2024-06-20,LinkedIn,replied,60
R969,2024-12-17,LinkedIn,opened,
R969,2024-07-20,LinkedIn,sent,
R970,2024-06-16,Email,sent,
R970,2024-04-11,Email,no_response,
R970,2024-03-26,Email,no_response,
R970,2024-05-21,Email,replied,49
R970,2024-12-02,Email,sent,
R970,2024-07-31,Email,clicked,
R971,2024-02-20,Phone,sent,
R971,2024-04-21,Email,sent,
R971,2024-09-27,Email,sent,
R971,2024-03-05,Email,sent,
R972,2024-12-09,Email,opened,
R972,2024-07-01,Email,replied,67
R972,2024-11-27,LinkedIn,sent,
R972,2024-01-10,LinkedIn,replied,7
R972,2024-08-21,Email,sent,
R972,2024-10-24,Email,sent,
R973,2024-08-31,LinkedIn,sent,
R973,2024-12-16,Phone,sent,
R973,2024-09-23,LinkedIn,sent,
R974,2024-04-27,Email,clicked,
R974,2024-05-23,Email,declined,
R974,2024-07-19,LinkedIn,no_response,
R974,2024-08-26,Email,sent,
R974,2024-11-29,Email,declined,
R974,2024-09-02,LinkedIn,clicked,
R974,2024-12-11,LinkedIn,replied,25
R975,2024-01-08,LinkedIn,opened,
R975,2024-05-31,Email,replied,23
R975,2024-07-29,LinkedIn,no_response,
R976,2024-06-06,LinkedIn,declined,
R976,2024-02-27,LinkedIn,sent,
R976,2024-03-26,LinkedIn,opened,
R976,2024-02-24,LinkedIn,opened,
R976,2024-07-19,LinkedIn,sent,
R977,2024-05-01,Email,sent,
R977,2024-04-17,LinkedIn,replied,51
R977,2024-10-30,Email,opened,
R977,2024-05-11,Email,sent,
R977,2024-07-16,Email,opened,
R977,2024-02-16,Email,sent,
R977,2024-08-15,Email,opened,
R978,2024-09-01,Phone,opened,
R978,2024-07-21,Email,sent,
R978,2024-09-17,Email,declined,
R978,2024-06-26,Email,sent,
R978,2024-01-24,Email,no_response,
R979,2024-06-23,Email,replied,47
R979,2024-09-30,Email,sent,
R979,2024-12-05,Email,no_response,
R979,2024-09-17,Phone,opened,
R979,2024-10-12,Email,opened,
R980,2024-01-01,LinkedIn,sent,
R980,2024-03-26,Phone,sent,
R980,2024-12-03,LinkedIn,replied,5
R980,2024-03-09,Email,sent,
R981,2024-01-31,LinkedIn,sent,
R981,2024-07-16,LinkedIn,sent,
R981,2024-03-31,LinkedIn,opened,
R981,2024-12-14,LinkedIn,replied,13
R981,2024-01-16,Phone,opened,
R981,2024-11-05,LinkedIn,sent,
R981,2024-10-02,LinkedIn,sent,
R982,2024-12-03,Email,sent,
R982,2024-06-10,Email,sent,
R982,2024-07-10,LinkedIn,opened,
R983,2024-05-30,Email,sent,
R983,2024-12-30,Email,no_response,
R983,2024-04-22,Email,opened,
R984,2024-09-29,LinkedIn,no_response,
R984,2024-06-24,LinkedIn,replied,42
R984,2024-05-28,Email,replied,5
R984,2024-06-26,Email,sent,
R984,2024-08-10,Email,replied,23
R984,2024-09-15,LinkedIn,no_response,
R984,2024-09-29,LinkedIn,declined,
R985,2024-07-07,LinkedIn,sent,
R985,2024-11-01,Phone,sent,
R985,2024-03-30,Phone,replied,62
R985,2024-12-08,Phone,sent,
R985,2024-09-18,Phone,sent,
R985,2024-06-04,Phone,sent,
R985,2024-07-18,LinkedIn,replied,1
R986,2024-02-24,Phone,opened,
R986,2024-09-10,Email,replied,54
R986,2024-06-21,LinkedIn,sent,
R986,2024-07-18,LinkedIn,sent,
R987,2024-04-11,Email,opened,
R987,2024-10-11,Email,opened,
R987,2024-05-30,LinkedIn,sent,
R988,2024-04-20,Phone,sent,
R988,2024-09-22,Email,sent,
R988,2024-03-31,Email,sent,
R988,2024-06-25,LinkedIn,clicked,
R989,2024-08-18,Email,sent,
R989,2024-01-29,Email,sent,
R989,2024-10-27,Email,sent,
R990,2024-07-13,Email,sent,
R990,2024-11-02,LinkedIn,replied,72
R990,2024-08-26,Email,sent,
R990,2024-12-22,Phone,sent,
R990,2024-09-23,Email,sent,
R991,2024-08-01,Email,clicked,
R991,2024-03-22,Email,opened,
R991,2024-05-07,Email,sent,
R991,2024-09-18,Phone,clicked,
R991,2024-03-07,Email,opened,
R991,2024-03-02,LinkedIn,sent,
R991,2024-05-12,LinkedIn,sent,
R991,2024-05-16,Phone,opened,
R992,2024-01-28,LinkedIn,clicked,
R992,2024-07-29,Email,replied,3
R992,2024-07-23,LinkedIn,sent,
R992,2024-09-09,Email,declined,
R993,2024-02-07,LinkedIn,sent,
R993,2024-02-12,Email,replied,64
R993,2024-04-26,Email,opened,
R994,2024-07-08,Email,opened,
R994,2024-02-15,Email,sent,
R994,2024-06-14,Email,sent,
R995,2024-10-31,Phone,no_response,
R995,2024-07-21,LinkedIn,sent,
R995,2024-08-20,Phone,sent,
R995,2024-09-01,Email,sent,
R995,2024-07-27,Email,sent,
R996,2024-09-04,Phone,opened,
R996,2024-10-21,LinkedIn,sent,
R996,2024-11-22,LinkedIn,sent,
R996,2024-06-06,LinkedIn,sent,
R996,2024-01-01,Email,no_response,
R996,2024-08-04,Email,replied,51
R996,2024-09-05,LinkedIn,opened,
R997,2024-03-09,LinkedIn,clicked,
R997,2024-01-30,Phone,sent,
R997,2024-04-24,Email,opened,
R997,2024-01-08,Phone,no_response,
R997,2024-10-01,LinkedIn,opened,
R997,2024-11-10,Phone,sent,
R998,2024-11-30,LinkedIn,opened,
R998,2024-02-05,Email,replied,2
R998,2024-11-06,LinkedIn,replied,49
R999,2024-02-13,Phone,declined,
R999,2024-06-03,Email,sent,
R999,2024-03-17,Email,sent,
R1000,2024-03-18,LinkedIn,no_response,
R1000,2024-04-10,LinkedIn,sent,
R1000,2024-01-30,LinkedIn,opened,
R1000,2024-02-08,LinkedIn,sent,
R1000,2024-08-26,Email,opened,
R1000,2024-01-13,LinkedIn,sent,
R1000,2024-05-01,LinkedIn,replied,31
